,Year,Week,Destination,Visitors,Bureau of Meteorology station number,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),Date_x,SnowDepth(cm)
916,2022,11,Mt. Baw Baw,7939,85291,1.3,-3.9,31.2,2022-08-24,15.0
917,2022,12,Mt. Baw Baw,6782,85291,4.8,-1.5,27.0,2022-08-25,7.0
918,2022,12,Mt. Baw Baw,6782,85291,10.4,-0.5,10.8,2022-08-26,7.0
919,2022,12,Mt. Baw Baw,6782,85291,8.4,2.0,0.2,2022-08-27,7.0
920,2022,12,Mt. Baw Baw,6782,85291,6.7,2.2,0.0,2022-08-28,7.0
921,2022,12,Mt. Baw Baw,6782,85291,6.0,3.4,0.6,2022-08-29,7.0
922,2022,12,Mt. Baw Baw,6782,85291,2.2,-1.3,11.6,2022-08-30,7.0
923,2022,12,Mt. Baw Baw,6782,85291,8.0,-3.0,20.8,2022-08-31,7.0
924,2022,13,Mt. Baw Baw,4750,85291,3.3,-1.0,0.0,2022-09-01,2.0
925,2022,13,Mt. Baw Baw,4750,85291,-0.3,-3.2,18.0,2022-09-02,2.0
926,2022,13,Mt. Baw Baw,4750,85291,5.5,-3.4,9.4,2022-09-03,2.0
927,2022,13,Mt. Baw Baw,4750,85291,8.9,-2.1,0.0,2022-09-04,2.0
928,2022,13,Mt. Baw Baw,4750,85291,1.5,-2.9,0.0,2022-09-05,2.0
929,2022,13,Mt. Baw Baw,4750,85291,6.0,-2.9,0.0,2022-09-06,2.0
930,2022,13,Mt. Baw Baw,4750,85291,6.8,-0.1,0.2,2022-09-07,2.0
931,2022,14,Mt. Baw Baw,3009,85291,5.5,2.6,0.8,2022-09-08,3.0
932,2022,14,Mt. Baw Baw,3009,85291,5.6,2.9,9.0,2022-09-09,3.0
933,2022,14,Mt. Baw Baw,3009,85291,1.2,0.4,14.4,2022-09-10,3.0
934,2022,14,Mt. Baw Baw,3009,85291,0.0,-1.9,14.4,2022-09-11,3.0
935,2022,14,Mt. Baw Baw,3009,85291,-0.8,-2.3,14.8,2022-09-12,3.0
936,2022,14,Mt. Baw Baw,3009,85291,1.1,-4.2,16.4,2022-09-13,3.0
937,2022,14,Mt. Baw Baw,3009,85291,5.3,-2.8,0.8,2022-09-14,3.0
938,2022,15,Mt. Baw Baw,2262,85291,5.4,0.6,2.4,2022-09-15,0.0
939,2022,15,Mt. Baw Baw,2262,85291,5.1,0.9,0.0,2022-09-16,0.0
940,2022,15,Mt. Baw Baw,2262,85291,1.4,-1.3,7.2,2022-09-17,0.0
941,2022,15,Mt. Baw Baw,2262,85291,1.5,-0.7,15.0,2022-09-18,0.0
942,2022,15,Mt. Baw Baw,2262,85291,4.8,-1.8,21.8,2022-09-19,0.0
943,2022,15,Mt. Baw Baw,2262,85291,10.2,-1.2,1.8,2022-09-20,0.0
944,2022,15,Mt. Baw Baw,2262,85291,9.9,3.5,0.8,2022-09-21,0.0
945,2023,1,Mt. Baw Baw,1218,85291,-0.1,-1.9,17.4,2023-06-09,5.0
946,2023,1,Mt. Baw Baw,1218,85291,2.7,-1.5,0.2,2023-06-10,5.0
947,2023,1,Mt. Baw Baw,1218,85291,5.2,-0.7,0.0,2023-06-11,5.0
948,2023,1,Mt. Baw Baw,1218,85291,2.6,-1.4,0.0,2023-06-12,5.0
949,2023,1,Mt. Baw Baw,1218,85291,2.1,-0.7,0.8,2023-06-13,5.0
950,2023,1,Mt. Baw Baw,1218,85291,1.7,-0.7,11.8,2023-06-14,5.0
951,2023,1,Mt. Baw Baw,1218,85291,3.1,-1.0,2.2,2023-06-15,5.0
952,2023,2,Mt. Baw Baw,2458,85291,4.5,1.3,2.2,2023-06-16,1.0
953,2023,2,Mt. Baw Baw,2458,85291,2.8,0.7,0.0,2023-06-17,1.0
954,2023,2,Mt. Baw Baw,2458,85291,-0.4,-2.3,11.4,2023-06-18,1.0
955,2023,2,Mt. Baw Baw,2458,85291,-2.5,-2.6,11.6,2023-06-19,1.0
956,2023,2,Mt. Baw Baw,2458,85291,-1.3,-4.1,26.2,2023-06-20,1.0
957,2023,2,Mt. Baw Baw,2458,85291,2.4,-4.8,2.2,2023-06-21,1.0
958,2023,2,Mt. Baw Baw,2458,85291,2.6,-4.2,0.0,2023-06-22,1.0
959,2023,3,Mt. Baw Baw,7129,85291,-0.1,-1.6,0.2,2023-06-23,2.0
960,2023,3,Mt. Baw Baw,7129,85291,0.9,-2.2,0.4,2023-06-24,2.0
961,2023,3,Mt. Baw Baw,7129,85291,0.3,-1.7,6.6,2023-06-25,2.0
962,2023,3,Mt. Baw Baw,7129,85291,1.0,-1.2,8.4,2023-06-26,2.0
963,2023,3,Mt. Baw Baw,7129,85291,0.4,-1.7,5.0,2023-06-27,2.0
964,2023,3,Mt. Baw Baw,7129,85291,0.2,-0.4,0.4,2023-06-28,2.0
965,2023,3,Mt. Baw Baw,7129,85291,1.7,-2.7,22.6,2023-06-29,2.0
966,2023,4,Mt. Baw Baw,17116,85291,1.9,-2.5,6.8,2023-06-30,0.0
967,2023,4,Mt. Baw Baw,17116,85291,0.8,-0.1,6.6,2023-07-01,0.0
968,2023,4,Mt. Baw Baw,17116,85291,7.7,-1.5,7.6,2023-07-02,0.0
969,2023,4,Mt. Baw Baw,17116,85291,7.1,0.6,0.0,2023-07-03,0.0
970,2023,4,Mt. Baw Baw,17116,85291,3.5,1.9,0.2,2023-07-04,0.0
971,2023,4,Mt. Baw Baw,17116,85291,3.9,1.8,4.6,2023-07-05,0.0
972,2023,4,Mt. Baw Baw,17116,85291,1.2,-1.3,0.8,2023-07-06,0.0
973,2023,5,Mt. Baw Baw,14690,85291,0.7,-1.6,0.4,2023-07-07,7.0
974,2023,5,Mt. Baw Baw,14690,85291,1.7,-1.4,10.4,2023-07-08,7.0
975,2023,5,Mt. Baw Baw,14690,85291,2.4,-2.1,9.0,2023-07-09,7.0
976,2023,5,Mt. Baw Baw,14690,85291,2.8,-0.1,1.6,2023-07-10,7.0
977,2023,5,Mt. Baw Baw,14690,85291,2.9,-0.1,1.0,2023-07-11,7.0
978,2023,5,Mt. Baw Baw,14690,85291,5.0,0.8,0.0,2023-07-12,7.0
979,2023,5,Mt. Baw Baw,14690,85291,6.2,0.1,0.0,2023-07-13,7.0
980,2023,6,Mt. Baw Baw,9419,85291,3.8,0.9,0.0,2023-07-14,14.0
981,2023,6,Mt. Baw Baw,9419,85291,2.6,0.7,0.0,2023-07-15,14.0
982,2023,6,Mt. Baw Baw,9419,85291,5.4,-3.8,4.8,2023-07-16,14.0
983,2023,6,Mt. Baw Baw,9419,85291,8.4,1.7,0.0,2023-07-17,14.0
984,2023,6,Mt. Baw Baw,9419,85291,2.6,-0.4,0.0,2023-07-18,14.0
985,2023,6,Mt. Baw Baw,9419,85291,5.3,-2.3,7.2,2023-07-19,14.0
986,2023,6,Mt. Baw Baw,9419,85291,3.8,-2.2,0.0,2023-07-20,14.0
987,2023,7,Mt. Baw Baw,10343,85291,-0.8,-1.9,6.2,2023-07-21,33.0
988,2023,7,Mt. Baw Baw,10343,85291,3.2,-1.8,3.2,2023-07-22,33.0
989,2023,7,Mt. Baw Baw,10343,85291,2.7,-1.8,0.4,2023-07-23,33.0
990,2023,7,Mt. Baw Baw,10343,85291,4.8,-1.7,9.6,2023-07-24,33.0
991,2023,7,Mt. Baw Baw,10343,85291,9.3,-0.4,0.2,2023-07-25,33.0
992,2023,7,Mt. Baw Baw,10343,85291,8.1,3.3,0.0,2023-07-26,33.0
993,2023,7,Mt. Baw Baw,10343,85291,7.8,3.4,0.0,2023-07-27,33.0
994,2023,8,Mt. Baw Baw,10041,85291,4.2,1.6,6.8,2023-07-28,41.0
995,2023,8,Mt. Baw Baw,10041,85291,5.5,2.1,0.0,2023-07-29,41.0
996,2023,8,Mt. Baw Baw,10041,85291,5.3,1.4,0.0,2023-07-30,41.0
997,2023,8,Mt. Baw Baw,10041,85291,4.1,-0.6,2.6,2023-07-31,41.0
998,2023,8,Mt. Baw Baw,10041,85291,5.6,0.0,0.4,2023-08-01,41.0
999,2023,8,Mt. Baw Baw,10041,85291,7.4,-0.2,0.2,2023-08-02,41.0
1000,2023,8,Mt. Baw Baw,10041,85291,8.5,3.1,0.0,2023-08-03,41.0
1001,2023,9,Mt. Baw Baw,7015,85291,9.1,5.2,0.0,2023-08-04,65.0
1002,2023,9,Mt. Baw Baw,7015,85291,2.9,-1.6,5.2,2023-08-05,65.0
1003,2023,9,Mt. Baw Baw,7015,85291,5.1,-2.1,0.8,2023-08-06,65.0
1004,2023,9,Mt. Baw Baw,7015,85291,6.8,-1.3,0.0,2023-08-07,65.0
1005,2023,9,Mt. Baw Baw,7015,85291,7.2,0.1,0.0,2023-08-08,65.0
1006,2023,9,Mt. Baw Baw,7015,85291,5.5,0.7,0.0,2023-08-09,65.0
1007,2023,9,Mt. Baw Baw,7015,85291,0.2,0.0,5.8,2023-08-10,65.0
1008,2023,10,Mt. Baw Baw,7481,85291,0.5,-1.1,7.6,2023-08-11,85.0
1009,2023,10,Mt. Baw Baw,7481,85291,1.3,-1.0,0.6,2023-08-12,85.0
1010,2023,10,Mt. Baw Baw,7481,85291,0.0,-1.9,9.8,2023-08-13,85.0
1011,2023,10,Mt. Baw Baw,7481,85291,1.1,-2.8,0.0,2023-08-14,85.0
1012,2023,10,Mt. Baw Baw,7481,85291,1.1,-2.9,1.8,2023-08-15,85.0
1013,2023,10,Mt. Baw Baw,7481,85291,4.4,-2.1,0.0,2023-08-16,85.0
1014,2023,10,Mt. Baw Baw,7481,85291,5.0,-1.7,0.0,2023-08-17,85.0
1015,2023,11,Mt. Baw Baw,4999,85291,2.2,-2.4,4.0,2023-08-18,73.0
1016,2023,11,Mt. Baw Baw,4999,85291,3.7,-2.7,20.8,2023-08-19,73.0
1017,2023,11,Mt. Baw Baw,4999,85291,7.2,0.9,0.6,2023-08-20,73.0
1018,2023,11,Mt. Baw Baw,4999,85291,7.7,1.1,0.0,2023-08-21,73.0
1019,2023,11,Mt. Baw Baw,4999,85291,6.1,4.0,1.2,2023-08-22,73.0
1020,2023,11,Mt. Baw Baw,4999,85291,3.1,-3.7,21.4,2023-08-23,73.0
1021,2023,11,Mt. Baw Baw,4999,85291,8.1,-1.2,0.0,2023-08-24,73.0
1022,2023,12,Mt. Baw Baw,3680,85291,7.2,0.8,0.2,2023-08-25,40.0
1023,2023,12,Mt. Baw Baw,3680,85291,5.9,2.0,0.0,2023-08-26,40.0
1024,2023,12,Mt. Baw Baw,3680,85291,10.0,2.8,0.0,2023-08-27,40.0
1025,2023,12,Mt. Baw Baw,3680,85291,9.4,4.0,0.0,2023-08-28,40.0
1026,2023,12,Mt. Baw Baw,3680,85291,9.7,3.3,1.4,2023-08-29,40.0
1027,2023,12,Mt. Baw Baw,3680,85291,4.3,3.9,4.6,2023-08-30,40.0
1028,2023,12,Mt. Baw Baw,3680,85291,2.8,-2.2,37.2,2023-08-31,40.0
1029,2023,13,Mt. Baw Baw,1265,85291,8.0,-0.8,14.6,2023-09-01,43.0
1030,2023,13,Mt. Baw Baw,1265,85291,10.8,-1.5,0.0,2023-09-02,43.0
1031,2023,13,Mt. Baw Baw,1265,85291,12.2,2.9,0.0,2023-09-03,43.0
1032,2023,13,Mt. Baw Baw,1265,85291,11.5,3.5,0.0,2023-09-04,43.0
1033,2023,13,Mt. Baw Baw,1265,85291,0.4,-3.2,22.8,2023-09-05,43.0
1034,2023,13,Mt. Baw Baw,1265,85291,6.9,-2.8,1.8,2023-09-06,43.0
1035,2023,13,Mt. Baw Baw,1265,85291,10.8,0.4,0.0,2023-09-07,43.0
1036,2023,14,Mt. Baw Baw,0,85291,-1.2,-2.7,11.2,2023-09-08,47.0
1037,2023,14,Mt. Baw Baw,0,85291,-0.7,-3.9,19.2,2023-09-09,47.0
1038,2023,14,Mt. Baw Baw,0,85291,1.2,-2.6,1.6,2023-09-10,47.0
1039,2023,14,Mt. Baw Baw,0,85291,5.9,-0.9,0.4,2023-09-11,47.0
1040,2023,14,Mt. Baw Baw,0,85291,8.8,0.8,0.0,2023-09-12,47.0
1041,2023,14,Mt. Baw Baw,0,85291,15.1,4.6,0.0,2023-09-13,47.0
1042,2023,14,Mt. Baw Baw,0,85291,16.7,7.4,0.0,2023-09-14,47.0
1043,2023,15,Mt. Baw Baw,0,85291,15.4,8.8,0.0,2023-09-15,39.0
1044,2023,15,Mt. Baw Baw,0,85291,12.9,5.1,0.0,2023-09-16,39.0
1045,2023,15,Mt. Baw Baw,0,85291,12.2,4.5,0.0,2023-09-17,39.0
1046,2023,15,Mt. Baw Baw,0,85291,15.3,5.6,0.0,2023-09-18,39.0
1047,2023,15,Mt. Baw Baw,0,85291,15.4,11.4,0.0,2023-09-19,39.0
1048,2023,15,Mt. Baw Baw,0,85291,4.4,4.0,0.8,2023-09-20,39.0
1049,2023,15,Mt. Baw Baw,0,85291,0.2,-1.7,28.2,2023-09-21,39.0
1050,2024,1,Mt. Baw Baw,1558,85291,3.3,0.1,0.2,2024-06-09,0.0
1051,2024,1,Mt. Baw Baw,1558,85291,3.9,-1.5,26.6,2024-06-10,0.0
1052,2024,1,Mt. Baw Baw,1558,85291,3.0,-1.2,5.8,2024-06-11,0.0
1053,2024,1,Mt. Baw Baw,1558,85291,-0.8,-2.3,32.2,2024-06-12,0.0
1054,2024,1,Mt. Baw Baw,1558,85291,-0.1,-2.5,8.0,2024-06-13,0.0
1055,2024,1,Mt. Baw Baw,1558,85291,1.1,-2.7,0.0,2024-06-14,0.0
1056,2024,1,Mt. Baw Baw,1558,85291,2.3,-0.4,0.8,2024-06-15,0.0
1057,2024,2,Mt. Baw Baw,1546,85291,-0.5,-3.0,0.4,2024-06-16,4.0
1058,2024,2,Mt. Baw Baw,1546,85291,-0.1,-2.3,3.4,2024-06-17,4.0
1059,2024,2,Mt. Baw Baw,1546,85291,3.8,-4.2,0.0,2024-06-18,4.0
1060,2024,2,Mt. Baw Baw,1546,85291,2.9,-2.8,0.0,2024-06-19,4.0
1061,2024,2,Mt. Baw Baw,1546,85291,2.2,-2.5,0.0,2024-06-20,4.0
1062,2024,2,Mt. Baw Baw,1546,85291,1.3,-2.2,2.6,2024-06-21,4.0
1063,2024,2,Mt. Baw Baw,1546,85291,2.8,-2.3,10.8,2024-06-22,4.0
1064,2024,3,Mt. Baw Baw,1695,85291,8.1,-2.3,0.0,2024-06-23,0.0
1065,2024,3,Mt. Baw Baw,1695,85291,4.8,-0.2,0.0,2024-06-24,0.0
1066,2024,3,Mt. Baw Baw,1695,85291,1.3,-1.7,1.2,2024-06-25,0.0
1067,2024,3,Mt. Baw Baw,1695,85291,0.8,-0.8,1.0,2024-06-26,0.0
1068,2024,3,Mt. Baw Baw,1695,85291,0.8,-0.8,7.8,2024-06-27,0.0
1069,2024,3,Mt. Baw Baw,1695,85291,3.2,-1.9,0.0,2024-06-28,0.0
1070,2024,3,Mt. Baw Baw,1695,85291,2.4,0.7,0.0,2024-06-29,0.0
1071,2024,4,Mt. Baw Baw,4457,85291,-1.3,-2.7,32.6,2024-06-30,32.0
1072,2024,4,Mt. Baw Baw,4457,85291,-2.3,-4.6,11.0,2024-07-01,32.0
1073,2024,4,Mt. Baw Baw,4457,85291,1.8,-5.4,1.4,2024-07-02,32.0
1074,2024,4,Mt. Baw Baw,4457,85291,1.4,-3.6,0.0,2024-07-03,32.0
1075,2024,4,Mt. Baw Baw,4457,85291,4.2,-1.1,0.0,2024-07-04,32.0
1076,2024,4,Mt. Baw Baw,4457,85291,9.0,-0.1,0.0,2024-07-05,32.0
1077,2024,4,Mt. Baw Baw,4457,85291,9.3,3.5,0.0,2024-07-06,32.0
1078,2024,5,Mt. Baw Baw,11079,85291,8.2,2.0,0.0,2024-07-07,15.0
1079,2024,5,Mt. Baw Baw,11079,85291,5.1,1.1,0.0,2024-07-08,15.0
1080,2024,5,Mt. Baw Baw,11079,85291,3.1,2.0,9.4,2024-07-09,15.0
1081,2024,5,Mt. Baw Baw,11079,85291,6.5,1.3,89.2,2024-07-10,15.0
1082,2024,5,Mt. Baw Baw,11079,85291,2.6,0.7,1.4,2024-07-11,15.0
1083,2024,5,Mt. Baw Baw,11079,85291,2.3,-0.9,1.2,2024-07-12,15.0
1084,2024,5,Mt. Baw Baw,11079,85291,0.6,-0.9,1.6,2024-07-13,15.0
1085,2024,6,Mt. Baw Baw,9830,85291,-1.6,-2.6,21.8,2024-07-14,13.0
1086,2024,6,Mt. Baw Baw,9830,85291,1.5,-3.1,15.8,2024-07-15,13.0
1087,2024,6,Mt. Baw Baw,9830,85291,2.4,-2.6,116.8,2024-07-16,13.0
1088,2024,6,Mt. Baw Baw,9830,85291,1.9,-1.3,24.8,2024-07-17,13.0
1089,2024,6,Mt. Baw Baw,9830,85291,-1.1,-3.1,18.0,2024-07-18,13.0
1090,2024,6,Mt. Baw Baw,9830,85291,0.0,-3.5,7.2,2024-07-19,13.0
1091,2024,6,Mt. Baw Baw,9830,85291,0.0,-2.6,12.0,2024-07-20,13.0
1092,2024,7,Mt. Baw Baw,9456,85291,2.2,-2.0,28.6,2024-07-21,1.0
1093,2024,7,Mt. Baw Baw,9456,85291,3.2,-0.4,0.2,2024-07-22,1.0
1094,2024,7,Mt. Baw Baw,9456,85291,4.8,0.8,0.0,2024-07-23,1.0
1095,2024,7,Mt. Baw Baw,9456,85291,3.1,-0.1,0.0,2024-07-24,1.0
1096,2024,7,Mt. Baw Baw,9456,85291,2.2,0.8,0.0,2024-07-25,1.0
1097,2024,7,Mt. Baw Baw,9456,85291,4.5,-2.6,9.8,2024-07-26,1.0
1098,2024,7,Mt. Baw Baw,9456,85291,3.2,-0.1,0.2,2024-07-27,1.0
1099,2024,8,Mt. Baw Baw,8513,85291,-1.9,-4.6,15.0,2024-07-28,12.0
1100,2024,8,Mt. Baw Baw,8513,85291,0.0,-4.0,30.6,2024-07-29,12.0
1101,2024,8,Mt. Baw Baw,8513,85291,6.0,-6.0,8.8,2024-07-30,12.0
1102,2024,8,Mt. Baw Baw,8513,85291,8.8,-0.7,0.2,2024-07-31,12.0
1103,2024,8,Mt. Baw Baw,8513,85291,7.6,0.7,0.0,2024-08-01,12.0
1104,2024,8,Mt. Baw Baw,8513,85291,6.1,0.5,0.0,2024-08-02,12.0
1105,2024,8,Mt. Baw Baw,8513,85291,3.2,-0.3,0.0,2024-08-03,12.0
1106,2024,9,Mt. Baw Baw,9635,85291,5.0,-1.2,0.0,2024-08-04,3.0
1107,2024,9,Mt. Baw Baw,9635,85291,1.6,-0.6,0.0,2024-08-05,3.0
1108,2024,9,Mt. Baw Baw,9635,85291,1.2,-1.7,1.0,2024-08-06,3.0
1109,2024,9,Mt. Baw Baw,9635,85291,3.8,-0.7,0.0,2024-08-07,3.0
1110,2024,9,Mt. Baw Baw,9635,85291,4.6,-0.2,0.0,2024-08-08,3.0
1111,2024,9,Mt. Baw Baw,9635,85291,4.3,0.6,0.0,2024-08-09,3.0
1112,2024,9,Mt. Baw Baw,9635,85291,7.1,-0.1,0.0,2024-08-10,3.0
1113,2024,10,Mt. Baw Baw,8121,85291,10.8,2.0,0.0,2024-08-11,8.0
1114,2024,10,Mt. Baw Baw,8121,85291,11.2,4.3,0.0,2024-08-12,8.0
1115,2024,10,Mt. Baw Baw,8121,85291,8.1,3.1,0.0,2024-08-13,8.0
1116,2024,10,Mt. Baw Baw,8121,85291,9.9,3.4,0.0,2024-08-14,8.0
1117,2024,10,Mt. Baw Baw,8121,85291,12.5,5.1,0.0,2024-08-15,8.0
1118,2024,10,Mt. Baw Baw,8121,85291,6.8,4.6,0.0,2024-08-16,8.0
1119,2024,10,Mt. Baw Baw,8121,85291,2.9,-0.2,4.4,2024-08-17,8.0
1120,2024,11,Mt. Baw Baw,5977,85291,3.8,-2.1545074897866545,7.0,2024-08-18,1.0
1121,2024,11,Mt. Baw Baw,5977,85291,7.9,1.3,0.2,2024-08-19,1.0
1122,2024,11,Mt. Baw Baw,5977,85291,4.9,2.6,0.0,2024-08-20,1.0
1123,2024,11,Mt. Baw Baw,5977,85291,3.6,2.8,10.2,2024-08-21,1.0
1124,2024,11,Mt. Baw Baw,5977,85291,4.7,-0.3,4.2,2024-08-22,1.0
1125,2024,11,Mt. Baw Baw,5977,85291,7.9,0.3,0.0,2024-08-23,1.0
1126,2024,11,Mt. Baw Baw,5977,85291,10.3,3.2,4.6,2024-08-24,1.0
1127,2024,12,Mt. Baw Baw,3597,85291,10.0,5.0,0.2,2024-08-25,3.0
1128,2024,12,Mt. Baw Baw,3597,85291,4.0,1.2,9.4,2024-08-26,3.0
1129,2024,12,Mt. Baw Baw,3597,85291,6.9,1.6,0.0,2024-08-27,3.0
1130,2024,12,Mt. Baw Baw,3597,85291,3.4,0.7,1.0,2024-08-28,3.0
1131,2024,12,Mt. Baw Baw,3597,85291,4.4,-2.1,2.6,2024-08-29,3.0
1132,2024,12,Mt. Baw Baw,3597,85291,5.0,-0.3,6.8,2024-08-30,3.0
1133,2024,12,Mt. Baw Baw,3597,85291,4.3,0.4,3.6,2024-08-31,3.0
1134,2024,13,Mt. Baw Baw,1500,85291,4.8,0.9,2.2,2024-09-01,1.0
1135,2024,13,Mt. Baw Baw,1500,85291,-0.4,-3.5,4.0,2024-09-02,1.0
1136,2024,13,Mt. Baw Baw,1500,85291,5.8,-3.9,6.0,2024-09-03,1.0
1137,2024,13,Mt. Baw Baw,1500,85291,8.6,-0.5,8.8,2024-09-04,1.0
1138,2024,13,Mt. Baw Baw,1500,85291,11.2,3.1,3.0,2024-09-05,1.0
1139,2024,13,Mt. Baw Baw,1500,85291,13.3,4.4,6.0,2024-09-06,1.0
1140,2024,13,Mt. Baw Baw,1500,85291,6.7,-1.2,20.6,2024-09-07,1.0
1141,2024,14,Mt. Baw Baw,0,85291,4.3,0.1,0.0,2024-09-08,0.0
1142,2024,14,Mt. Baw Baw,0,85291,6.3,-0.6,1.6,2024-09-09,0.0
1143,2024,14,Mt. Baw Baw,0,85291,11.4,-0.9,0.0,2024-09-10,0.0
1144,2024,14,Mt. Baw Baw,0,85291,10.3,4.4,0.0,2024-09-11,0.0
1145,2024,14,Mt. Baw Baw,0,85291,2.7,-2.1545074897866545,29.8,2024-09-12,0.0
1146,2024,14,Mt. Baw Baw,0,85291,5.9,-1.7,0.2,2024-09-13,0.0
1147,2024,14,Mt. Baw Baw,0,85291,-1.5,-2.0,14.2,2024-09-14,0.0
1148,2024,15,Mt. Baw Baw,0,85291,-0.5,-4.8,28.4,2024-09-15,0.0
1149,2024,15,Mt. Baw Baw,0,85291,0.5,-3.8,7.8,2024-09-16,0.0
1150,2024,15,Mt. Baw Baw,0,85291,3.7,-0.9,25.8,2024-09-17,0.0
1151,2024,15,Mt. Baw Baw,0,85291,5.3,-0.8,0.0,2024-09-18,0.0
1152,2024,15,Mt. Baw Baw,0,85291,1.4,-0.5,7.8,2024-09-19,0.0
1153,2024,15,Mt. Baw Baw,0,85291,2.1,-2.1,8.8,2024-09-20,0.0
1154,2024,15,Mt. Baw Baw,0,85291,2.1,-1.3,14.0,2024-09-21,0.0
1785,2020,1,Mt. Stirling,126,83024,5.5,0.0,0.0,2020-06-09,0.0
1786,2020,1,Mt. Stirling,126,83024,6.1,0.1,0.0,2020-06-10,0.0
1787,2020,1,Mt. Stirling,126,83024,5.2,0.0,0.0,2020-06-11,0.0
1788,2020,1,Mt. Stirling,126,83024,3.9,-0.3,0.0,2020-06-12,0.0
1789,2020,1,Mt. Stirling,126,83024,4.6,0.4,0.0,2020-06-13,0.0
1790,2020,1,Mt. Stirling,126,83024,2.2,-2.3,31.4,2020-06-14,0.0
1791,2020,1,Mt. Stirling,126,83024,3.3,-1.8,45.4,2020-06-15,0.0
1792,2020,2,Mt. Stirling,27,83024,3.1,1.4,24.2,2020-06-16,0.0
1793,2020,2,Mt. Stirling,27,83024,3.9,-1.1,9.8,2020-06-17,0.0
1794,2020,2,Mt. Stirling,27,83024,2.8,-0.1,0.0,2020-06-18,0.0
1795,2020,2,Mt. Stirling,27,83024,4.3,1.0,0.0,2020-06-19,0.0
1796,2020,2,Mt. Stirling,27,83024,3.6,2.4,11.8,2020-06-20,0.0
1797,2020,2,Mt. Stirling,27,83024,-0.3,-1.8,1.6,2020-06-21,0.0
1798,2020,2,Mt. Stirling,27,83024,-0.5,-2.8,4.0,2020-06-22,0.0
1799,2020,3,Mt. Stirling,24,83024,2.2,-2.4,19.4,2020-06-23,15.0
1800,2020,3,Mt. Stirling,24,83024,5.1,-1.0,0.8,2020-06-24,15.0
1801,2020,3,Mt. Stirling,24,83024,0.6,0.2,0.4,2020-06-25,15.0
1802,2020,3,Mt. Stirling,24,83024,-0.7,-3.4,5.8,2020-06-26,15.0
1803,2020,3,Mt. Stirling,24,83024,1.7,-4.4,1.0,2020-06-27,15.0
1804,2020,3,Mt. Stirling,24,83024,3.0,-3.0,0.0,2020-06-28,15.0
1805,2020,3,Mt. Stirling,24,83024,3.9,-2.0,0.0,2020-06-29,15.0
1806,2020,4,Mt. Stirling,93,83024,2.0,-1.4,0.0,2020-06-30,14.0
1807,2020,4,Mt. Stirling,93,83024,4.3,-1.5,0.0,2020-07-01,14.0
1808,2020,4,Mt. Stirling,93,83024,-0.7,-1.2,13.6,2020-07-02,14.0
1809,2020,4,Mt. Stirling,93,83024,-1.5,-3.1,16.2,2020-07-03,14.0
1810,2020,4,Mt. Stirling,93,83024,0.3,-4.3,9.6,2020-07-04,14.0
1811,2020,4,Mt. Stirling,93,83024,1.3,-2.9,8.2,2020-07-05,14.0
1812,2020,4,Mt. Stirling,93,83024,3.1,-1.8,0.0,2020-07-06,14.0
1813,2020,5,Mt. Stirling,171,83024,5.5,-0.6,0.0,2020-07-07,20.0
1814,2020,5,Mt. Stirling,171,83024,3.6,-1.1,0.0,2020-07-08,20.0
1815,2020,5,Mt. Stirling,171,83024,1.8,-1.1,0.0,2020-07-09,20.0
1816,2020,5,Mt. Stirling,171,83024,2.7,-0.3,0.0,2020-07-10,20.0
1817,2020,5,Mt. Stirling,171,83024,1.4,-0.1,6.4,2020-07-11,20.0
1818,2020,5,Mt. Stirling,171,83024,0.0,-1.1,9.8,2020-07-12,20.0
1819,2020,5,Mt. Stirling,171,83024,0.9,-0.6,1.0,2020-07-13,20.0
1820,2020,6,Mt. Stirling,438,83024,2.3,-1.6,0.2,2020-07-14,20.0
1821,2020,6,Mt. Stirling,438,83024,4.7,-2.0,0.0,2020-07-15,20.0
1822,2020,6,Mt. Stirling,438,83024,7.7,-2.5,0.0,2020-07-16,20.0
1823,2020,6,Mt. Stirling,438,83024,8.8,-2.7,0.0,2020-07-17,20.0
1824,2020,6,Mt. Stirling,438,83024,3.1,-1.5,0.0,2020-07-18,20.0
1825,2020,6,Mt. Stirling,438,83024,0.9,-1.7,0.0,2020-07-19,20.0
1826,2020,6,Mt. Stirling,438,83024,-0.7,-3.3,4.8,2020-07-20,20.0
1827,2020,7,Mt. Stirling,108,83024,3.5,-2.9,3.2,2020-07-21,20.0
1828,2020,7,Mt. Stirling,108,83024,5.0,-1.0,0.6,2020-07-22,20.0
1829,2020,7,Mt. Stirling,108,83024,6.0,-0.3,0.0,2020-07-23,20.0
1830,2020,7,Mt. Stirling,108,83024,5.1,0.8,0.0,2020-07-24,20.0
1831,2020,7,Mt. Stirling,108,83024,6.0,0.9,0.0,2020-07-25,20.0
1832,2020,7,Mt. Stirling,108,83024,7.2,1.5,0.0,2020-07-26,20.0
1833,2020,7,Mt. Stirling,108,83024,2.2,1.5,0.0,2020-07-27,20.0
1834,2020,8,Mt. Stirling,127,83024,5.4,0.6,0.4,2020-07-28,23.0
1835,2020,8,Mt. Stirling,127,83024,7.2,-0.2,0.6,2020-07-29,23.0
